y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
1.0,-2.839,2.837,-2.568,1.184,0.348,-1.413,-1.36,1.448,2.964,1.497,-1.601,-3.229,3.773,4.46,2.311,4.014,-1.965,1.627,0.195,2.816
2.0,-0.765,-5.659,3.858,-1.866,-0.733,0.655,-4.816,-2.684,-5.423,0.264,-0.786,6.841,0.781,-2.865,-2.567,-0.067,-2.428,-1.907,-1.89,-0.676
1.0,-3.39,-0.531,2.253,2.898,-0.232,-1.926,-1.742,1.413,0.748,-1.228,0.539,-3.655,1.637,3.253,-4.165,7.464,-3.702,1.033,0.146,5.007
1.0,-1.267,0.196,-1.296,4.196,-3.461,-7.246,-3.056,-2.041,-1.668,1.655,-3.159,-0.484,-2.73,2.513,0.078,2.534,-0.971,0.605,0.97,-2.138
1.0,2.447,6.481,2.204,4.188,-4.241,-3.512,2.199,1.246,-0.274,-3.171,-3.022,5.055,2.49,-3.055,6.155,-2.544,-2.585,6.13,2.993,-3.252
1.0,-2.527,-1.585,2.755,1.898,2.854,-0.406,-3.01,-0.566,-5.826,0.121,-1.219,0.753,-1.893,1.48,-3.191,0.276,2.028,0.644,-2.529,2.008
0.0,-2.195,-4.135,-0.185,-2.576,5.241,0.8,4.403,-1.268,-2.145,1.83,3.361,1.206,-4.064,-5.156,5.085,0.433,5.687,-0.383,1.323,3.697
0.0,1.372,2.483,1.419,4.245,-0.743,-1.864,-2.124,-2.939,2.162,-1.315,0.474,-5.516,-1.189,1.894,0.298,3.434,-1.175,1.577,-0.351,3.407
1.0,-1.405,2.071,3.769,-0.27,1.964,-0.453,-0.368,-2.435,-2.761,3.124,2.02,-1.01,-3.606,3.78,-0.349,0.427,4.795,0.705,-0.702,3.198
0.0,-4.145,4.542,-2.189,3.32,1.63,3.736,0.029,-2.796,0.464,5.778,1.741,4.797,1.969,3.833,2.741,-4.581,2.604,3.104,-1.84,1.316
2.0,-0.723,-1.237,1.832,3.185,1.178,-0.866,-8.006,-0.41,0.402,-2.346,-6.398,-1.492,0.425,-3.477,1.886,-3.021,-0.155,0.47,1.195,-3.038
0.0,1.876,-1.392,-2.737,5.132,-2.148,1.472,-3.798,-0.783,-2.635,4.435,0.525,-0.494,1.283,4.124,3.214,3.569,-1.624,-1.341,0.821,-3.274
2.0,-0.219,-0.493,1.487,-5.286,3.858,-1.525,3.167,0.164,-0.433,4.567,0.973,1.792,0.064,-3.132,-0.574,2.564,0.085,0.054,-0.844,2.395
1.0,-1.408,-0.274,1.12,2.067,-3.56,-2.788,3.438,2.59,2.79,-3.797,0.31,-1.375,-0.015,0.857,-5.686,-0.901,-1.166,-0.004,-4.498,4.24
1.0,-3.32,7.114,1.417,-1.11,0.496,-1.158,-1.623,-4.663,-4.462,3.009,-0.16,-2.703,-4.217,2.652,-1.063,5.697,-0.027,-2.185,2.418,-0.244
1.0,0.984,2.891,0.438,3.72,-5.246,-6.603,-2.003,-5.16,-0.618,2.506,0.693,-1.78,2.481,1.139,-0.881,2.455,2.082,-1.787,4.608,3.154
0.0,4.531,-3.608,0.162,1.024,-0.218,-7.256,2.949,4.049,4.829,-5.336,8.328,-4.835,-3.86,-2.586,-0.811,5.752,2.422,-3.196,-0.173,1.011
0.0,1.841,-4.643,-1.331,-0.182,-1.854,-2.257,-1.319,1.03,3.39,-2.433,6.145,0.14,-2.205,-0.236,-0.267,6.684,3.841,-1.528,1.076,4.468
2.0,1.766,-4.673,2.593,2.425,0.91,-0.31,-1.087,-0.436,-1.655,0.336,0.415,-1.507,-0.646,-2.748,3.038,2.553,-1.081,-2.395,0.477,1.721
2.0,0.888,-2.585,1.707,-1.152,-3.328,-2.334,-0.181,2.675,-1.957,6.187,3.714,-3.376,2.584,1.934,2.755,-0.306,2.162,-3.561,5.699,3.417
0.0,-4.15,3.738,1.018,-3.017,0.408,-0.047,-1.723,-0.387,1.278,-0.618,-1.575,4.06,0.582,2.402,1.209,-1.806,-6.241,-0.121,0.864,-3.902
2.0,3.808,6.412,-2.607,-2.167,3.566,-0.461,-3.364,-6.009,-3.44,0.898,-3.061,-2.602,2.382,-0.329,4.167,-5.397,-7.187,6.079,1.089,-1.202
1.0,-5.84,0.557,6.046,6.232,-3.62,-3.772,1.741,4.706,1.979,-2.159,-4.515,-0.399,-2.371,-0.539,-2.69,-1.61,0.076,-3.287,-5.978,-0.184
0.0,2.779,-0.333,-2.353,-1.262,0.944,-1.423,-0.52,1.199,1.702,1.769,3.215,-0.175,1.568,-1.287,-1.767,3.767,1.696,-1.449,0.409,0.845
1.0,-1.817,0.614,2.488,0.055,0.172,1.247,-0.324,-1.151,0.9,-1.969,-2.526,2.265,-2.674,1.048,-2.372,0.752,2.349,-0.434,-0.916,2.856
2.0,-3.1,-0.745,4.765,0.583,-3.385,5.373,3.388,0.605,2.046,-4.952,1.754,3.917,-2.847,-4.601,1.1,3.525,-1.512,-0.502,-2.221,-3.248
2.0,-0.839,-0.958,2.75,-1.788,0.881,2.27,-3.334,-3.978,1.387,1.163,-1.394,3.434,-2.783,-3.543,-1.39,-0.634,-4.612,2.81,-3.188,-3.768
0.0,3.152,-1.885,-4.281,2.931,1.737,-2.805,0.169,2.236,4.434,0.834,-2.228,3.208,1.28,1.095,1.178,4.643,-3.321,-4.406,-0.329,-6.023
2.0,-2.475,-3.16,1.627,-2.91,0.414,0.298,-0.443,-2.18,-1.413,3.957,-0.997,0.652,0.717,-2.926,-6.141,1.271,-0.461,-3.241,-2.266,-3.188
2.0,-0.013,-1.015,-3.318,-0.971,0.271,0.226,3.495,-0.966,2.462,3.333,0.676,-1.813,-1.104,2.232,4.351,2.639,-4.485,-3.76,-0.301,5.514
0.0,4.646,0.039,-2.11,-1.461,1.73,-1.447,0.671,3.174,-0.537,-0.515,-2.495,-0.005,4.924,0.728,-8.585,3.763,-2.959,0.609,-2.772,-2.13
2.0,2.176,1.845,0.576,-2.299,1.756,-0.669,2.954,-5.294,-4.39,0.987,-4.503,1.652,-1.635,-2.718,0.127,3.8,-4.681,0.61,-1.55,0.811
1.0,0.254,-0.662,-1.593,4.508,-1.479,0.24,-3.702,0.174,-0.211,-0.816,-4.488,-2.033,-2.319,-0.978,-0.258,4.1,-1.783,-1.134,0.501,-1.069
2.0,1.056,-3.991,3.019,0.002,-1.377,-2.924,0.378,-4.173,-3.939,2.411,1.537,-1.368,-5.008,3.426,-1.349,0.592,-2.639,1.335,5.588,-0.201
0.0,5.98,-0.798,-2.261,-0.272,0.528,-5.601,-4.194,2.891,2.503,1.583,1.038,-1.205,-0.622,-2.418,-0.569,2.723,1.071,0.257,-0.315,1.787
0.0,1.182,-2.421,-2.032,-1.738,1.742,-1.376,-3.133,0.731,-1.968,3.211,0.725,3.043,2.083,1.228,-2.206,2.655,0.325,1.753,0.147,1.413
2.0,4.331,-3.359,5.803,-1.38,-2.435,1.601,-0.96,-1.646,-3.72,-0.594,1.57,-3.863,-1.709,3.419,3.503,1.3,0.177,0.336,-0.05,-1.121
2.0,-1.116,-5.725,1.276,0.373,-4.074,-2.75,3.019,-1.504,-1.599,3.026,3.298,-2.804,-1.928,2.399,2.238,1.798,-1.021,-5.012,2.452,2.837
0.0,3.172,-4.468,-0.551,-0.18,1.853,-4.391,4.528,5.112,-2.89,-3.889,2.778,-2.465,-6.006,-0.011,0.317,-0.303,4.869,-0.532,-2.506,4.333
2.0,-2.455,2.062,-0.252,-8.894,-3.574,-0.0,-0.179,-1.718,-0.829,-0.999,-2.736,3.577,-3.217,-2.37,-6.696,0.559,0.291,-3.018,-3.523,-1.787
1.0,-5.186,2.193,3.954,1.664,-6.413,-4.238,0.984,1.526,4.799,-4.846,-3.987,3.262,-0.251,-0.196,-1.219,3.75,-4.064,4.299,5.149,3.22
2.0,-4.621,0.77,3.231,-1.286,3.275,2.213,-1.305,4.762,-0.893,-1.767,-0.111,0.773,3.206,-7.243,-6.481,1.419,-4.947,2.05,-7.153,-3.306
1.0,2.031,3.916,-0.083,5.651,1.804,-2.264,-0.727,4.3,2.859,-0.094,-3.068,-2.413,3.368,3.181,1.297,-2.48,-0.577,3.462,-0.379,-0.148
1.0,0.265,3.757,-4.53,-0.926,1.813,-0.13,1.073,-1.411,2.086,3.568,-2.474,0.848,4.857,-0.065,1.932,-3.916,-2.536,1.571,-0.739,-3.254
2.0,-2.284,1.325,0.888,-3.019,-1.032,1.554,0.721,-1.317,0.393,-3.367,-1.957,2.896,-2.337,-1.219,-3.085,-4.673,-1.58,-3.536,-5.342,-2.824
0.0,-0.441,0.664,-0.205,-1.63,0.704,-2.129,-4.481,1.042,2.603,5.102,-1.409,3.993,-4.705,0.47,-1.949,-1.618,1.615,0.799,-3.165,-1.573
2.0,1.657,-3.77,1.727,-1.925,-0.868,-0.255,0.701,1.897,-0.023,0.551,3.072,0.458,-1.889,-1.04,1.269,4.498,1.869,-5.005,4.606,6.638
1.0,-4.311,-0.18,-1.593,-1.266,2.566,-1.398,-4.387,2.292,1.126,-3.018,2.58,-4.6,4.17,4.529,-3.887,5.148,-1.573,1.191,1.793,5.99
0.0,-4.021,-1.997,2.76,-4.381,2.411,-1.897,1.167,0.724,-2.687,1.667,0.748,-2.081,-1.814,-3.928,-3.072,0.056,1.086,-7.163,3.993,2.193
2.0,-1.142,0.523,1.715,-2.044,3.341,0.532,-1.406,-1.584,3.047,-3.504,-1.309,-0.748,0.446,-3.281,-3.671,-0.216,-0.267,-5.187,-0.311,-4.102
2.0,-0.646,-1.051,-1.331,0.11,-0.356,0.078,-6.623,2.201,-1.467,-0.674,-3.786,3.097,-1.036,-1.039,-3.31,-6.51,-3.44,1.621,-1.95,1.621
0.0,-1.889,-1.799,-0.237,-3.372,3.266,-2.935,-4.52,-0.388,-3.665,1.974,0.709,-0.678,-0.361,-0.521,-0.067,0.698,1.135,-1.484,3.567,2.83
2.0,1.671,2.237,1.94,-4.109,-0.204,-4.869,7.073,0.178,-2.794,2.182,1.972,-0.777,-3.82,0.56,-5.736,3.299,0.254,0.845,2.116,-4.161
1.0,5.543,5.718,-2.673,-5.351,2.07,-0.602,-4.487,-4.222,-3.512,1.124,3.118,-3.647,2.899,4.239,-1.706,3.952,-2.962,5.065,7.38,3.09
1.0,-1.033,5.111,1.004,2.406,-2.86,-3.984,1.322,3.098,-2.233,-6.786,-1.696,2.865,4.478,1.617,0.659,-0.384,-1.109,4.271,6.427,2.902
0.0,-2.705,-1.297,-5.039,-2.161,3.539,-3.632,-3.549,0.775,0.526,3.592,1.033,-2.491,3.863,0.205,4.081,-2.608,2.491,5.748,-1.737,-0.046
1.0,-5.308,3.477,-0.024,3.137,0.962,-6.003,1.428,-0.349,-0.184,-4.02,-1.259,0.436,7.845,1.186,6.286,3.579,-4.706,4.391,3.358,2.813
0.0,1.06,0.657,-4.901,0.737,-1.383,-1.418,-0.45,1.885,-2.26,0.269,2.908,-1.943,-3.805,-3.363,-0.742,3.285,1.91,0.065,2.959,2.111
1.0,-0.795,5.064,3.214,1.856,-6.047,0.496,-1.397,-3.039,2.68,-0.078,-1.624,3.885,-4.202,0.188,-4.142,5.044,4.816,0.323,-3.361,-1.711
2.0,0.62,-4.19,0.427,-0.301,-2.356,-4.525,-1.712,-4.499,-2.413,2.196,4.366,-3.868,-1.814,3.894,2.809,-2.253,-3.632,-0.223,5.53,1.002
0.0,5.516,-2.186,0.13,-0.63,-2.667,-0.955,-1.324,7.893,-3.691,1.946,-2.161,-0.362,-2.996,0.971,-7.171,2.965,5.561,0.13,1.798,1.507
0.0,7.324,-0.514,-1.302,0.548,2.34,-2.303,-1.463,0.512,3.526,-0.877,0.743,-4.018,-1.229,-0.01,-2.463,2.442,1.322,0.073,-1.735,0.159
1.0,-11.768,-3.48,-1.74,3.278,-1.776,-2.543,-1.153,2.098,6.609,1.957,-4.521,-2.965,1.238,6.47,-5.093,2.35,-4.176,-4.701,-3.799,2.638
2.0,0.294,-4.344,-0.377,0.8,-2.31,0.511,1.337,-0.903,-2.625,2.33,1.209,2.766,0.818,-2.465,-2.1,-0.88,-4.713,-1.308,-1.764,-3.686
0.0,-2.987,-4.119,-1.301,-2.526,2.596,-3.478,-0.386,-2.081,-0.913,0.814,6.917,-1.63,-2.648,-0.121,5.292,-0.073,2.08,-2.005,2.024,3.341
1.0,2.637,6.582,-0.146,-1.061,0.872,-3.852,3.475,-0.515,1.674,-0.62,-1.141,-5.003,3.154,1.997,-0.739,0.862,-3.961,2.927,-1.386,5.832
2.0,1.957,2.655,-1.114,-4.595,1.631,0.529,4.052,-2.864,-0.589,-0.692,1.789,-2.956,-2.098,-1.583,3.444,-0.381,-2.43,2.471,0.175,-3.325
2.0,0.149,-6.835,6.025,-2.301,-2.804,-3.622,6.083,0.353,-2.221,0.417,6.346,0.054,-5.801,1.788,-0.118,8.172,0.871,-3.314,0.019,3.23
2.0,2.131,-1.732,3.682,2.106,-1.489,-0.036,-4.879,-0.612,-0.707,0.75,-1.245,4.464,-4.949,-2.429,0.933,-3.148,-4.1,3.362,-0.119,-3.137
0.0,-1.686,1.854,-2.258,1.623,-0.916,-2.288,-0.374,-4.928,0.099,2.803,-0.819,1.001,2.53,0.267,-0.572,-4.335,0.482,-0.722,1.108,-4.12
0.0,4.202,-2.922,-2.487,0.071,0.751,-5.288,-4.663,1.053,1.118,2.874,7.322,-1.609,-4.568,0.632,4.523,3.889,5.014,1.896,2.127,2.981
2.0,4.509,-5.414,4.31,0.815,-2.654,-5.976,0.609,-3.258,-5.149,1.777,4.83,-4.447,-4.933,1.974,-2.792,-0.632,-0.99,-2.086,3.343,1.259
0.0,-4.027,3.864,-1.763,-5.892,1.749,-2.603,-0.62,-3.532,1.113,-1.198,-2.519,1.189,5.61,1.705,2.684,-4.866,-3.527,4.204,-1.279,1.193
2.0,0.442,2.878,-2.287,-0.306,0.087,3.26,-0.789,1.367,4.422,1.909,-0.634,-2.887,-0.337,6.429,5.803,0.882,-3.303,1.744,1.796,0.717
1.0,-7.216,-4.917,0.453,3.683,-1.044,-1.181,-6.081,4.334,-0.795,-2.037,-1.347,-0.029,2.23,1.706,-4.376,1.314,-1.62,-3.877,-1.412,-0.485
1.0,-0.249,-0.612,-0.737,1.252,-1.061,-3.843,-0.716,-0.387,0.992,1.12,-5.318,-0.49,-0.482,-0.729,-3.319,3.462,0.32,-2.706,2.753,0.726
2.0,-3.361,-3.376,-1.038,-6.255,-3.414,-0.362,-3.896,0.124,-2.494,-1.622,-0.331,-0.123,1.56,-0.384,-5.087,-2.203,-2.335,-0.084,-2.137,3.514
0.0,7.024,-3.217,-3.829,1.931,1.083,-0.422,-3.466,2.213,-0.479,1.593,1.666,-0.418,-0.741,-2.183,0.14,3.848,2.439,5.132,3.022,1.372
2.0,0.855,-1.744,-0.53,1.901,-6.109,2.049,-2.608,-3.624,-0.756,1.745,-5.602,3.043,-5.327,-1.502,-1.064,0.676,4.109,-0.253,2.741,3.469
0.0,-2.348,7.11,-0.388,-3.534,2.127,-1.57,-0.354,-1.329,-1.68,-0.4,-1.816,3.255,5.504,4.715,3.789,-3.205,-0.069,-1.975,-2.161,-3.792
1.0,0.649,5.76,1.834,3.481,2.676,-2.604,-6.319,-1.832,2.935,3.064,1.11,-2.642,-4.064,-0.156,-0.428,3.827,1.002,2.932,3.693,-0.607
1.0,-1.082,0.027,2.703,4.278,-1.869,-6.62,0.196,4.568,2.274,-4.018,-0.837,0.741,4.071,-0.913,1.873,-4.309,-0.357,-1.453,-3.423,-1.805
2.0,0.573,1.225,-2.334,-2.192,1.183,2.87,6.213,-1.895,0.974,5.067,-1.637,-3.879,-0.531,-0.562,0.187,0.354,-2.569,-1.048,0.734,-1.686
2.0,3.896,-2.999,3.684,-2.011,-7.944,-1.82,0.308,-3.87,-4.293,-2.86,3.325,-1.648,-2.803,6.336,2.868,2.456,-3.164,-5.31,-0.427,1.241
1.0,-1.806,1.548,0.688,5.563,2.574,-2.822,-2.358,-0.87,-1.326,1.364,-4.224,-2.736,-3.828,0.97,-3.603,-0.392,-0.138,0.476,3.272,-0.303
1.0,1.152,-3.803,5.849,0.497,2.569,-3.335,-1.583,2.78,-1.261,-3.519,-4.125,-3.062,-2.979,0.678,-7.733,-1.694,3.741,0.517,-1.141,7.899
2.0,0.468,0.685,0.766,-2.139,2.359,-1.419,3.081,1.758,0.027,6.569,1.506,-0.359,0.506,-1.65,1.327,4.713,0.207,1.598,2.923,3.028
2.0,-4.487,-2.497,7.727,-2.878,1.934,1.624,-1.955,-0.744,0.875,-1.723,3.232,1.846,-2.097,-4.767,-1.308,1.563,-3.773,-0.405,-1.489,-5.431
1.0,-4.356,-0.359,-2.047,1.417,-4.775,-1.048,-0.766,-4.65,-0.242,2.639,0.39,0.64,-0.213,4.924,-2.748,1.153,-3.204,-1.16,-2.545,-2.023
2.0,4.069,-1.611,4.783,-6.283,-2.035,1.667,-0.641,-6.268,-7.067,-3.137,1.645,-0.173,-1.88,-3.075,4.865,2.363,1.097,1.499,2.698,1.893
1.0,-1.3,-0.695,2.065,0.904,-0.473,0.839,0.653,-0.981,-2.386,3.423,0.135,-7.006,-2.005,-1.769,-6.545,3.656,1.55,-4.725,0.047,5.683
0.0,1.098,0.65,-0.564,1.842,1.061,-2.83,-2.406,-1.941,0.937,5.152,-1.89,0.741,-0.683,1.711,-1.665,-0.917,-0.472,1.874,-0.113,1.124
1.0,-2.887,1.573,0.134,4.27,-6.617,-2.317,3.46,-1.138,0.764,-0.191,-0.787,2.9,1.746,1.832,0.616,0.492,-4.186,0.258,-2.834,0.916
0.0,0.682,-0.452,-0.446,-1.952,1.383,-4.116,-1.891,0.663,0.449,0.791,1.911,-1.424,-0.743,-1.196,-2.079,2.451,-0.36,-2.749,0.928,0.04
1.0,-1.003,2.147,1.391,3.696,3.111,-4.348,-2.046,-3.884,-0.867,3.632,-1.102,0.328,-1.025,3.006,0.264,0.236,0.154,-1.391,4.451,-1.748
0.0,-1.254,-2.006,0.305,-5.763,4.509,-0.968,-2.768,3.197,-3.862,-3.323,0.272,-0.39,-0.597,5.483,-7.226,4.12,-0.676,0.707,-2.614,-0.793
2.0,-7.943,0.035,1.875,-9.254,3.546,5.515,4.115,0.347,2.192,5.698,-5.741,-1.989,0.191,-2.868,-13.697,-0.109,-0.532,-7.165,-8.348,-0.642
1.0,-2.459,2.712,1.374,0.904,-1.991,-3.068,0.374,4.767,2.102,-6.25,-2.294,-0.174,1.292,0.305,-4.152,-2.737,-1.398,1.682,0.607,0.922
0.0,1.669,-3.128,-6.788,-5.724,1.543,-1.875,0.761,1.05,3.542,-2.303,-4.808,-0.732,3.207,0.915,5.556,1.107,-2.481,2.693,-4.678,-3.239
2.0,0.053,-1.708,2.461,-1.131,-0.785,3.141,-0.096,0.098,-0.998,0.236,-1.477,1.203,3.276,-1.642,5.59,2.832,-2.12,-2.147,-0.645,4.079
2.0,4.04,-1.0,1.426,2.674,-0.697,-1.994,-2.023,2.625,-2.023,3.491,0.713,-5.343,2.199,2.21,6.264,1.081,-0.543,-0.859,1.533,1.382
1.0,-3.627,2.505,2.33,5.947,-1.963,1.106,-2.594,1.135,-3.317,1.473,-3.607,0.089,0.124,3.171,-3.879,-0.336,-1.46,-2.695,0.583,-1.016
2.0,-4.195,-3.995,-0.961,0.162,3.581,5.248,4.469,2.251,3.748,3.837,1.761,-5.674,0.266,-7.175,-6.672,0.339,-1.818,3.083,-4.702,-8.126
2.0,-0.89,-2.141,-0.07,-1.927,-3.023,-0.297,-2.101,-3.296,-2.337,2.505,0.98,2.222,-2.392,-3.174,-2.819,-1.491,-2.119,1.054,0.038,-3.611
0.0,3.544,1.841,1.962,-1.586,0.384,-4.634,-4.154,3.662,-0.123,3.072,-0.243,-5.379,-2.892,3.271,-0.863,2.282,1.85,-0.43,-0.943,1.584
0.0,-2.901,-1.65,-2.324,0.23,-1.533,-4.276,-3.629,-2.963,-0.998,1.243,2.11,-1.208,0.007,4.476,0.968,-2.947,1.994,2.396,-1.461,-1.572
1.0,-3.298,4.012,-2.189,-1.622,-5.66,-1.799,-5.814,-2.749,-4.432,0.69,-1.717,-4.663,-6.558,0.849,-0.458,6.432,-1.326,-2.927,-0.269,-1.618
0.0,-0.496,-3.567,2.068,-0.688,-1.699,-1.828,-6.431,-0.251,-1.359,3.192,-1.578,0.65,-1.067,1.68,0.983,-0.063,-1.248,2.806,-0.044,-4.394
1.0,-1.479,-0.319,2.778,1.072,3.236,0.655,-2.049,-1.641,-1.482,-1.949,-0.317,-2.31,0.589,-0.467,-2.497,-0.95,2.536,-2.389,1.362,4.182
1.0,1.842,3.188,0.169,-1.179,0.554,0.642,-3.067,0.91,0.537,0.025,1.714,-4.399,1.076,3.721,-3.323,1.985,-0.049,1.584,2.244,2.415
1.0,-1.388,2.532,2.151,0.337,2.844,-2.388,-1.447,-2.27,-1.842,4.172,0.373,-4.594,-1.481,-1.35,-6.75,2.204,-0.971,-0.085,4.092,4.949
1.0,-0.994,1.957,-3.79,3.134,-2.515,-1.654,-1.855,-1.779,0.799,3.554,-3.723,1.689,1.075,2.564,-1.101,4.252,0.673,-0.229,0.881,0.871
1.0,1.337,-1.092,0.76,3.394,-1.009,0.487,-5.716,-1.21,1.07,-3.761,-3.198,1.266,-1.58,2.445,1.741,0.485,5.159,-1.703,0.583,2.103
0.0,-1.076,2.367,1.942,1.604,2.491,-0.324,0.403,-0.883,4.407,1.488,-1.336,3.698,1.176,1.644,-0.603,-1.663,-6.255,1.389,1.413,1.046
1.0,3.743,1.206,-3.497,-1.93,2.475,-0.0,-1.905,0.54,3.838,0.389,1.949,-5.886,4.36,3.025,-5.596,1.486,-5.138,2.39,0.162,5.368
2.0,1.278,-2.548,2.083,-1.971,-0.581,-4.687,0.443,-0.126,-2.333,4.501,0.27,0.18,-2.842,1.371,-3.061,2.222,0.225,-3.421,3.373,0.777
2.0,-3.866,-1.075,4.579,-3.223,-0.102,-1.435,-3.491,0.251,-4.146,0.613,0.466,5.527,-0.67,-3.557,-5.968,-0.831,-3.028,-2.209,-3.026,-1.479
2.0,-4.097,-3.921,3.324,1.301,2.545,3.277,-2.103,0.365,5.762,-4.189,-2.541,-2.339,1.525,-2.252,2.321,-0.134,-2.737,-0.18,-1.463,-2.922
0.0,-0.048,0.112,-3.402,-1.33,-1.332,-4.127,-4.328,2.597,-2.616,3.829,3.475,-3.0,-2.783,0.93,1.516,2.323,3.587,1.639,0.285,0.606
0.0,1.637,-0.309,-3.529,-1.969,-1.27,-2.998,-1.572,-0.974,-1.303,6.812,-2.779,7.425,3.464,-4.338,-2.289,1.213,1.564,-4.346,1.264,2.232
2.0,-2.091,-1.623,0.626,-2.066,-2.602,-2.316,-0.856,-1.511,4.084,-3.674,-1.068,-2.266,0.897,1.856,-0.498,-5.095,-1.415,-5.7,0.396,-7.531
2.0,1.497,2.483,3.725,2.312,-0.592,2.883,-3.864,0.111,9.728,-3.836,-0.537,2.953,-4.152,2.418,1.393,-2.056,-3.159,1.994,-3.769,3.092
0.0,-1.187,4.014,-3.833,1.62,6.103,-1.176,-2.857,-7.12,5.494,2.299,-3.845,1.416,-0.147,5.086,0.672,-0.97,-0.344,4.387,-2.936,-4.442
0.0,7.457,-0.419,-2.787,0.107,0.586,0.764,-2.463,6.481,-1.49,2.845,-0.289,-3.416,-2.871,-2.804,-6.326,3.916,3.485,1.149,2.125,-1.0
2.0,-1.461,-2.775,3.09,-2.156,-2.121,-2.154,-0.447,-4.062,3.483,-0.22,2.592,-1.383,-1.7,-3.698,1.448,2.409,-1.647,-3.02,4.073,-5.201
1.0,0.292,-1.962,2.388,2.792,1.338,-4.764,-0.913,-1.588,0.318,-3.531,-5.583,1.712,-1.149,0.875,-2.581,-1.74,1.977,-2.763,1.412,-1.462
1.0,-2.353,0.973,-0.107,3.218,4.538,3.615,-3.739,0.892,1.44,-0.834,-2.847,1.905,-4.169,3.665,3.923,0.397,3.417,0.983,-1.961,-0.522
1.0,-5.652,1.93,2.478,3.409,6.218,-7.443,-2.449,-1.478,-2.853,6.404,-0.309,-2.262,-2.65,4.544,-3.082,-0.308,-1.962,3.872,1.355,-0.235
2.0,-1.284,-3.179,3.403,-2.908,-3.431,1.979,-0.708,1.621,1.407,-4.495,0.509,2.377,-0.748,-2.316,-1.367,1.605,-1.397,-2.009,-0.496,-2.539
0.0,1.976,-0.93,-1.944,3.536,-0.392,-0.618,0.639,0.93,1.824,2.136,-2.258,0.982,-1.502,1.406,-2.787,2.81,-6.171,-0.84,-0.596,3.531
0.0,-5.244,2.729,-2.784,-3.329,-2.568,-7.89,1.416,-6.288,-0.121,-5.542,4.726,-3.029,6.789,0.578,1.545,-4.999,-2.643,-4.801,0.337,1.816
1.0,-6.472,0.56,1.569,-0.084,1.73,-3.63,-5.95,2.993,4.112,-1.161,2.183,-4.621,3.531,6.863,-0.58,3.775,0.963,-2.842,2.089,5.071
0.0,3.487,-2.897,-5.529,0.392,6.47,-0.833,-3.886,4.782,-4.062,-1.662,4.682,-2.318,-4.809,-5.419,0.125,-1.148,0.629,2.72,0.706,1.646
1.0,-2.037,0.503,0.238,1.96,-1.895,-8.688,-5.925,-3.861,-4.193,3.267,1.053,-3.858,-0.221,-1.14,-3.318,3.689,-2.491,1.318,2.702,-1.458
2.0,0.547,-3.143,1.734,1.184,-0.172,-0.825,-2.917,-2.855,-4.065,2.026,1.186,-2.361,2.263,-0.286,5.599,-0.943,-3.555,0.982,1.806,5.263
1.0,-2.702,3.227,-1.972,0.948,-2.363,1.161,0.16,-0.72,1.253,1.137,-4.179,-0.924,2.896,2.084,-1.218,0.89,-2.676,2.064,1.328,1.736
2.0,2.351,-1.76,1.472,-1.24,-5.972,1.954,-1.8,-1.32,-3.736,1.521,-0.324,7.168,-2.257,0.609,-4.573,-1.707,-4.235,1.077,-2.782,1.417
2.0,3.773,-4.361,3.169,-2.312,-0.368,-2.681,6.765,-0.608,-2.746,0.219,4.436,0.406,-5.653,-4.007,1.326,10.408,0.426,-4.665,-0.587,5.39
0.0,-2.803,3.043,-3.18,-4.383,0.974,-0.827,-2.52,-4.767,2.501,2.438,-4.259,-2.219,2.4,-4.027,-0.099,-2.526,-3.877,5.763,-1.42,-1.291
1.0,-6.643,1.666,0.247,2.602,-0.502,0.249,-4.086,3.41,4.854,1.255,-3.707,-3.121,3.626,6.558,-0.933,5.654,-2.562,-1.1,4.775,8.001
2.0,6.824,4.272,-2.899,-0.264,-0.985,-1.989,3.22,0.71,1.483,1.665,1.792,-7.203,-0.84,2.364,-1.649,-2.954,-1.559,-3.633,-0.411,-1.139
0.0,-1.845,1.81,-4.531,2.463,1.961,-2.31,-2.938,-2.986,4.96,1.631,-0.714,3.448,-0.232,2.806,-0.844,0.451,-5.647,0.044,1.4,-1.866
1.0,-1.18,1.166,0.583,-0.487,3.272,0.785,0.258,-1.033,-2.633,-1.496,-5.023,-0.88,0.258,3.699,-3.08,-0.792,4.467,-4.744,-0.688,1.682
2.0,-1.218,-5.99,3.892,-3.859,-0.747,-2.566,0.774,-7.148,-5.14,5.691,-0.234,0.599,-2.822,0.502,0.489,4.105,-3.063,0.279,3.24,-1.522
0.0,0.214,5.764,-3.761,-0.839,0.535,-1.222,-4.258,-1.476,-1.881,3.912,0.438,-8.363,-2.395,-0.403,0.472,-3.366,-1.717,-5.726,0.964,1.683
0.0,-2.738,-4.613,-2.301,1.697,-1.469,-1.187,-6.876,-2.159,-5.06,-0.091,3.608,-0.151,-0.4,3.769,2.065,2.8,1.013,-0.891,-2.823,-3.011
1.0,-3.378,4.384,-3.451,1.016,0.609,-6.992,-1.08,-1.393,1.669,-4.843,-3.035,-0.071,10.218,4.518,5.887,2.317,-7.923,7.35,3.672,1.961
